Date,Media Pump,Effluent Pump,Acid Pump,Water Pump,Gas Pump,Base Pump,N2 Mass Flow Controller,N2 MFC Set Point,DO mg/L,pH,Ammonium,DO Amp (A),pH Amp (A),NH4 Amp (A),Reactor Status,N2 Valve,Clock,Air Mass Flow Controller,Air MFC Set Point
2016-03-10 13:04:03,0,0,0,0,1,0,494.23922143874944,519.0716987774996,0.2160248141727639,7.342700679125002,-0.1170525880312816,0.004115647476747989,0.012391657919,0.003975028781219993,0,0,03/10/1601:02 PM,-125,-122.7026435115688
2016-03-10 13:04:36,0,0,0,0,1,0,494.10286132062487,519.0716987774996,0.2593601679559239,7.329850919125002,-0.1123176944062898,0.004132982450339985,0.012376972479000001,0.003976038891859992,0,0,03/10/1601:02 PM,-125,-122.7026435115688
2016-03-10 13:05:09,0,0,0,0,1,0,499.22737905812517,519.0716987774996,0.2829603806713568,7.376233389875011,-0.1127788853437899,0.004142422988571994,0.012429981017000007,0.003975940504459992,0,0,03/10/1601:03 PM,-125,-122.7026435115688
2016-03-10 13:05:44,0,0,0,0,1,0,494.16453584437585,519.0716987774996,0.2701374563712484,7.379256525375018,-0.1198965988125451,0.004137293572639986,0.01243343602900002,0.00397442205891999,0,0,03/10/1601:03 PM,-125,-122.7026435115688
2016-03-10 13:06:17,0,0,0,0,1,0,499.1713392500003,524.3149219687497,0.2731665710467599,7.412020545125022,-0.1194507809062948,0.0041385052766719855,0.01247088062300002,0.00397451716673999,0,0,03/10/1601:04 PM,-125,-127.98244721875628
2016-03-10 13:06:50,0,0,0,0,1,0,499.2153924812506,524.3149219687497,0.2327160883831407,7.4370058708750175,-0.09316289746878326,0.004122324306919989,0.01249943528100002,0.0039801252485399926,0,0,03/10/1601:05 PM,-125,-127.98244721875628
2016-03-10 13:07:22,0,0,0,0,1,0,494.21975605750055,519.0716987774996,0.2059343217796457,7.450839440625005,-0.1116105349687686,0.004111611086043988,0.01251524507500001,0.003976189752539996,0,0,03/10/1601:05 PM,-125,-122.7026435115688
2016-03-10 13:07:55,0,0,0,0,1,0,499.1564840906256,524.3149219687497,0.1771151149479806,7.462490272125008,-0.1374218544375303,0.00410008284995599,0.01252856031100001,0.003970683337719993,0,0,03/10/1601:06 PM,-125,-127.98244721875628
2016-03-10 13:08:32,0,0,0,0,1,0,494.1631015531249,519.0716987774996,0.1305014985289716,7.4887892563750125,-0.1179134777812578,0.00408143650836399,0.01255861629300001,0.003974845124739997,0,0,03/10/1601:06 PM,-125,-122.7026435115688
2016-03-10 13:09:05,0,0,0,0,1,0,499.20279120812484,524.3149219687497,0.1145773377753567,7.507447222625013,-0.1218489737812689,0.004075066538303981,0.012579939683000007,0.0039740055522599965,0,0,03/10/1601:07 PM,-125,-127.98244721875628
2016-03-10 13:09:39,0,0,0,0,1,0,292.9592907118748,292.80133956562315,0.07320074591710757,7.519247203125,-0.1406963100937446,0.004058515107091983,0.012593425375000002,0.003969984787180001,0,0,03/10/1601:07 PM,-125,107.1925095309313
2016-03-10 13:10:12,0,0,0,0,1,0,77.83957636562566,76.88570348249934,0.05303779157537214,7.54070458137501,-0.1370221556249902,0.004050449538207983,0.012617948093000007,0.003970768606800002,0,0,03/10/1601:08 PM,-125,323.1077485462428
2016-03-10 13:10:45,0,0,0,0,1,0,-0.2927223324993093,-0.007397156250434022,0.03464673818831443,7.557567023124987,-0.1446164330625095,0.004043092763727984,0.01263721945499999,0.003969148494279998,0,0,03/10/1601:08 PM,-125,421.88912163311653
2016-03-10 13:11:18,0,0,0,0,1,0,-0.2954884656241603,-0.007397156250434022,0.04281452954550247,7.5595834028749795,0.02001335859372944,0.004046360037099982,0.01263952388899998,0.004004269516499996,0,0,03/10/1601:09 PM,-125,399.9979234999925
2016-03-10 13:11:51,0,0,0,0,1,0,-0.2888292562491444,-0.007397156250434022,0.038529840280467915,7.581267372874963,-0.1295662354687614,0.004044646079123985,0.012664305568999959,0.003972359203099998,0,0,03/10/1601:10 PM,-125,421.5868462184298
2016-03-10 13:12:23,0,0,0,0,1,0,286.8980783387508,291.0051405525,0.1059194461541235,7.580794111624992,-0.1367608140937833,0.004071603215415989,0.01266376469899999,0.003970824359659993,0,0,03/10/1601:10 PM,-125,108.9862295815567
2016-03-10 13:12:56,0,0,0,0,1,0,499.19316096687623,524.3149219687524,0.2187670808676394,7.5829166166249955,-0.115330808531251,0.004116744436079988,0.01266619041899999,0.00397539609418,0,0,03/10/1601:11 PM,-125,-127.98244721875572
2016-03-10 13:13:28,0,0,0,0,1,0,494.1952706568767,519.0716987775025,0.3129138663749984,7.601620474874992,-0.1073214592499774,0.004154404957987983,0.01268756625699999,0.003977104755360005,0,0,03/10/1601:11 PM,-125,-122.7026435115682
